filename,sample_rate,duration_sec,num_samples,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,split
S7RWG8FQ3CU_30.wav,22050,10.0,220500,0.219758,0.081424,1310.71,1106.75,2195.94,train
coHYLT3S0F0_80.wav,22050,10.0,220500,0.04455,0.13747,3006.98,2617.14,6124.17,train
5c-I4iyLr8s_50.wav,22050,10.0,220500,0.244595,0.103517,1720.47,1538.84,3300.4,train
18xS-mRLqMI_30.wav,22050,10.0,220500,0.195886,0.097966,1670.53,1596.13,2888.55,train
DqwI_Rn_rCg_30.wav,22050,10.0,220500,0.113081,0.338063,4393.15,2848.12,7742.19,train
dWogulppm10_350.wav,22050,10.0,220500,0.03058,0.095317,1920.19,1898.16,3710.53,train
2m1meXSmk4s_30.wav,22050,10.0,220500,0.343238,0.084134,1685.77,1760.94,3367.47,train
8YbWq86Kx7A_7.wav,22050,9.718,214290,0.3831,0.10964,2271.35,2413.89,5429.84,train
JS1FKnTugZc_80.wav,22050,10.0,220500,0.002035,0.245624,3806.44,3052.28,7555.46,train
ZvTJcOXfa0g_120.wav,22050,10.0,220500,0.115384,0.256002,3651.49,2679.14,6890.75,train
StBBqI0t4tw_120.wav,22050,10.0,220500,0.111259,0.235339,3467.05,2708.1,6677.92,train
ijNQ4fIEwdQ_0.wav,22050,10.0,220500,0.256631,0.168012,2229.14,1624.45,4148.89,train
75Qn7yv-71A_10.wav,22050,10.0,220500,0.016054,0.32305,3981.68,2781.52,7414.44,train
FBVtZOIlQmo_110.wav,22050,10.0,220500,0.025041,0.229625,3431.43,2747.78,6815.36,train
GDyDH4Wjxwg_30.wav,22050,10.0,220500,0.094735,0.094254,2316.1,2520.84,5241.96,train
gnUCTfQAdSY_0.wav,22050,10.0,220500,0.051312,0.086776,2169.65,2556.39,5041.82,train
WGJvqPhmbx8_0.wav,22050,10.0,220500,0.123176,0.049429,1988.54,2773.69,5068.42,train
zbgVkAyG1dY_110.wav,22050,10.0,220500,0.050704,0.230474,2897.65,1895.24,4939.6,train
g3cYNd_h-JM_60.wav,22050,10.0,220500,0.035907,0.197837,3197.59,2836.99,6370.11,train
sXi1wK8fatU_10.wav,22050,9.551,210604,0.05806,0.138227,2556.59,2478.08,5289.09,train
Pp3TAyeu0Lk_0.wav,22050,10.0,220500,0.313835,0.099974,1633.99,1408.71,2929.22,train
32Yh4NkcdJ8_20.wav,22050,9.489,209240,0.131388,0.228686,2899.09,2165.77,5226.83,train
J0_nIqSa6wM_25.wav,22050,9.36,206398,0.350172,0.046239,974.95,1050.02,1982.76,train
evG4OzG88Vg_120.wav,22050,10.0,220500,0.025702,0.092956,1865.03,2183.62,3885.37,train
2JY7JVF2xnM_6.wav,22050,9.007,198596,0.059653,0.1602,2054.3,1448.0,3329.6,train
kk6nRXT8mbg_0.wav,22050,10.0,220500,0.096559,0.183024,3121.38,2756.91,6543.47,train
8r09QaawmKQ_30.wav,22050,10.0,220500,0.008887,0.096153,2377.23,2988.07,6154.12,train
VwaCc0eGBH8_40.wav,22050,10.0,220500,0.129134,0.275717,3578.55,2221.63,6166.51,train
t8wv9Jfgpaw_30.wav,22050,10.0,220500,0.030605,0.201512,3054.97,2597.0,6502.85,train
Pm5BSOVhT4U_280.wav,22050,10.0,220500,0.030746,0.10216,2271.74,2170.13,4280.69,train
eo1UvcH64zY_30.wav,22050,10.0,220500,0.141572,0.082833,1794.96,2028.91,3475.09,train
OXQXZr4f0C4_20.wav,22050,10.0,220500,0.051186,0.086484,1816.89,1937.08,3460.0,train
ISrkW9qcxKU_50.wav,22050,10.0,220500,0.215492,0.092796,1590.06,1531.98,2741.54,train
LHOKwxWvOBY_440.wav,22050,10.0,220500,0.031197,0.233064,3456.56,2653.76,6516.32,train
o_njfu8qsz8_50.wav,22050,10.0,220500,0.080781,0.181281,3008.9,2423.97,5696.21,train
RAXOsanLgZk_30.wav,22050,10.0,220500,0.079065,0.211576,2959.49,2076.19,4978.87,train
2tZ7SSc8iG8_10.wav,22050,10.0,220500,0.002703,0.312084,4285.36,3128.72,8086.74,train
NDhnDlIhh6s_30.wav,22050,10.0,220500,0.075633,0.108253,1474.76,1073.67,2681.68,train
LfhPB7PARI8_30.wav,22050,10.0,220500,0.175932,0.157076,2303.08,1827.3,4298.27,train
bpdCMWWiB_0_30.wav,22050,10.0,220500,0.1075,0.112761,1845.4,1719.59,3268.28,train
4Pi2i1pVgqg_30.wav,22050,10.0,220500,0.11558,0.112894,2170.6,2066.81,4184.79,train
PqVkGTwGdeo_60.wav,22050,10.0,220500,0.076081,0.046781,1077.84,1693.66,1660.06,train
ZGuA1B7Tstc_490.wav,22050,10.0,220500,0.019298,0.19815,3293.43,2788.66,6751.63,train
Lhd0A3gu2gA_270.wav,22050,10.0,220500,0.028,0.154403,2784.96,2640.19,6025.92,train
Vzxc1eXs-Hk_290.wav,22050,10.0,220500,0.100631,0.034769,886.72,1108.48,2109.43,train
gyD-mxH9as8_10.wav,22050,10.0,220500,0.134208,0.107948,2031.78,1782.19,3663.72,train
UUSHhmtOPSI_30.wav,22050,10.0,220500,0.152748,0.142876,1665.04,1132.95,3151.97,train
DbqirFobrYM_20.wav,22050,10.0,220500,0.121678,0.168893,1883.71,1107.76,3185.69,train
hawKJy6umbs_30.wav,22050,10.0,220500,0.14527,0.058028,1050.98,999.22,2051.1,train
V_qR-D7tImo_30.wav,22050,10.0,220500,0.050609,0.105231,2439.98,2653.31,5075.32,train
tljlyV2QNj4_330.wav,22050,10.0,220500,0.064739,0.180215,2762.45,2226.43,5015.44,train
Cat9ZZ_ehWI_0.wav,22050,10.0,220500,0.108165,0.074456,1987.91,2242.34,4192.53,train
cahGmTID8IU_10.wav,22050,10.0,220500,0.335432,0.136246,2653.73,2984.74,6556.06,train
ftHhwdYh720_70.wav,22050,10.0,220500,0.116996,0.508471,5755.19,2810.23,8807.85,train
aqSxtEEOwh4_290.wav,22050,10.0,220500,0.10673,0.111926,2671.49,2615.36,5595.86,train
-VTAtBy_jiI_40.wav,22050,10.0,220500,0.053289,0.377591,4202.5,3499.82,8607.69,train
JHVBljnXHS8_410.wav,22050,10.0,220500,0.017471,0.099979,2269.78,2550.21,5096.5,train
EsXIGhOK5zc_30.wav,22050,10.0,220500,0.174254,0.19404,3176.84,2617.94,6315.12,train
DFOlzzX65uw_300.wav,22050,10.0,220500,0.062828,0.212686,3420.98,2714.83,6544.17,train
suUTYJOWFF0_10.wav,22050,10.0,220500,0.092689,0.083297,1722.45,1816.86,3671.76,train
GumrbyzJbZo_10.wav,22050,10.0,220500,0.228474,0.111675,2204.22,2142.17,4359.97,train
QNzShHMYu_A_260.wav,22050,10.0,220500,0.031054,0.228144,3152.81,2368.91,5591.26,train
IJdq5-EQPAY_70.wav,22050,10.0,220500,0.035823,0.242108,3439.34,2342.35,5984.08,train
51co3iOetsQ_30.wav,22050,10.0,220500,0.002844,0.148222,2662.13,2540.31,5249.93,train
7_3-RsJMCxY_30.wav,22050,10.0,220500,0.178028,0.071698,1674.2,2023.23,3363.63,train
XeVRDhl0hlA_0.wav,22050,10.0,220500,0.019395,0.171455,3187.83,2852.11,6336.38,train
PdZDdE4UL8s_6.wav,22050,9.372,206644,0.106618,0.099569,1971.96,1796.88,3885.38,train
EdvkYXCXoB4_0.wav,22050,7.848,173056,0.004895,0.198774,3240.34,2790.52,6566.39,train
3wabvpoDwKU_30.wav,22050,10.0,220500,0.021886,0.17449,2826.24,2355.82,5472.71,train
3VgR8JVU_Rw_7.wav,22050,9.718,214290,0.095515,0.174018,3083.33,2790.38,6403.56,train
bIuA817mpq8_200.wav,22050,10.0,220500,0.056132,0.254853,3907.49,2788.92,7161.84,train
Cq4ZOARGpzw_250.wav,22050,10.0,220500,0.016177,0.024662,915.1,1600.17,1768.5,train
ZU4sOMVKb1k_440.wav,22050,10.0,220500,0.149888,0.092163,2117.09,2254.59,4310.11,train
q4MmmgDCUJw_100.wav,22050,10.0,220500,0.289605,0.111801,1914.77,1800.9,3470.82,train
5jOKJLbyGpk_30.wav,22050,10.0,220500,0.080398,0.08967,1838.76,2100.73,3712.7,train
5yDLSsOOq0E_30.wav,22050,10.0,220500,0.012664,0.070378,1697.21,2108.86,3316.11,train
3nh-PxXLJuM_310.wav,22050,10.0,220500,0.047312,0.350806,4679.86,2856.93,7817.48,train
6vBcNUgjiZQ_10.wav,22050,10.0,220500,0.246795,0.056719,1062.2,1025.88,2275.4,train
nfiA-VWRw5g_40.wav,22050,10.0,220500,0.179721,0.09382,1574.14,1335.45,3208.75,train
Ny81VcfoQD8_490.wav,22050,10.0,220500,0.04172,0.1281,2612.55,2537.35,5401.16,train
bnBvwY9x1sg_90.wav,22050,10.0,220500,0.137666,0.100015,1873.99,2079.19,3512.56,train
6PjHJnLL_6M_430.wav,22050,10.0,220500,0.076942,0.275702,3777.51,2483.14,6477.92,train
c8a40hr7UjY_0.wav,22050,10.0,220500,0.009613,0.030765,561.75,516.82,1212.53,train
2CewnEYF8jA_11.wav,22050,9.55,210570,0.278797,0.110337,1742.49,1634.41,3216.18,train
8trYdkeCQS4_570.wav,22050,10.0,220500,0.043231,0.061886,1052.36,1379.81,2211.82,train
bnpSdtlxKlU_30.wav,22050,10.0,220500,0.134507,0.185182,3173.05,2813.1,6606.12,train
XA8h6PZBAxg_20.wav,22050,9.629,212312,0.183306,0.134604,2360.1,2074.0,4390.62,train
wrweFLy8EG0_180.wav,22050,10.0,220500,0.014292,0.063134,1675.85,2094.98,3509.91,train
NMTlWb6wEww_140.wav,22050,10.0,220500,0.023699,0.236081,2399.0,1728.98,3850.62,train
2w6DJe3zQ4A_40.wav,22050,10.0,220500,0.032577,0.102999,1738.82,1365.24,3391.3,train
33TAattCF-A_30.wav,22050,10.0,220500,0.009603,0.288288,3819.42,2842.8,7423.28,train
tFIdIDTDa4k_30.wav,22050,10.0,220500,0.059013,0.140504,1738.15,1111.59,3053.17,train
gg8kZDU9Tg4_10.wav,22050,10.0,220500,0.049261,0.10047,2588.32,2973.46,6226.44,train
-upZb2GTy_U_30.wav,22050,10.0,220500,0.131961,0.163168,2852.68,2673.93,6107.34,train
FWNai6bNxL4_70.wav,22050,10.0,220500,0.211253,0.439979,5127.73,3053.21,8695.72,train
UanlOukcOmg_30.wav,22050,10.0,220500,0.030603,0.131501,2445.13,2360.97,5032.62,train
-seEt-rKNtg_30.wav,22050,10.0,220500,0.099701,0.098709,1990.55,2120.26,3875.63,train
DMmMML8TEQ4_14.wav,22050,9.099,200628,0.108358,0.07268,1437.85,1594.11,2689.01,train
QY2wLp83p2w_20.wav,22050,10.0,220500,0.054012,0.322066,4133.34,2369.38,6944.28,train
vYjgrOS1T2w_330.wav,22050,10.0,220500,0.153812,0.063922,1786.8,2453.16,3413.69,train
xY6UeVmRw9c_180.wav,22050,10.0,220500,0.056409,0.086512,1665.37,1747.86,3065.26,train
8kqAD9e0U84_50.wav,22050,10.0,220500,0.154862,0.23436,3556.49,2908.87,7116.82,train
PuDOnOV_8Sg_30.wav,22050,10.0,220500,0.060805,0.183735,3332.32,2838.2,7305.6,train
4yUZ36mi2ZY_60.wav,22050,10.0,220500,0.312632,0.014778,595.27,1250.57,973.34,train
vBJ10_3CTH4_110.wav,22050,10.0,220500,0.205325,0.132174,2248.03,2116.68,4413.03,train
Kg96F0EUGMk_30.wav,22050,10.0,220500,0.039559,0.082979,1553.46,1747.45,2781.38,train
5XSZ28t3Er4_40.wav,22050,10.0,220500,0.218409,0.298821,3776.19,2392.67,6535.78,train
8uxn7E-cPFY_30.wav,22050,10.0,220500,0.098407,0.092815,1794.67,1768.17,3646.73,train
KF1P9z5y93I_230.wav,22050,10.0,220500,0.025433,0.098437,2035.7,2194.75,3827.09,train
b37XXKAf7eA_210.wav,22050,10.0,220500,0.116298,0.100186,2083.54,2325.74,4238.04,train
SRDrrnIw25k_220.wav,22050,10.0,220500,0.200391,0.176809,2709.83,2383.8,5756.36,train
xV5j1G2mPo4_30.wav,22050,10.0,220500,0.030106,0.144147,2423.39,2196.38,4585.6,train
HkWiVjs6WRc_20.wav,22050,10.0,220500,0.349014,0.230592,3192.04,2198.84,5513.7,train
pvBIOAXIAeU_40.wav,22050,10.0,220500,0.110995,0.159635,2691.53,2258.59,5208.41,train
GXGLsWhXmFs_7.wav,22050,9.509,209682,0.061825,0.082356,1062.34,836.64,1798.68,train
9AmurOYkjTs_110.wav,22050,10.0,220500,0.135481,0.111993,2072.62,1814.29,3880.9,train
Y8j735PbJU0_20.wav,22050,10.0,220500,0.043145,0.521908,5884.58,2537.04,8848.17,train
JYOwUde6864_20.wav,22050,10.0,220500,0.012881,0.185329,2458.67,1866.44,4621.25,train
FvHYj6k3Yoc_30.wav,22050,10.0,220500,0.200889,0.136386,2766.88,2670.35,5983.26,train
KK1N6BnVCr8_25.wav,22050,9.178,202382,0.071608,0.074751,1948.34,2465.21,4412.19,train
fH0eKvGkmeY_30.wav,22050,10.0,220500,0.015872,0.161149,3110.0,2852.43,6580.12,train
orBbfqc4BL8_10.wav,22050,10.0,220500,0.227803,0.232125,3514.32,2612.79,6740.69,train
fDyATRWLEUU_30.wav,22050,10.0,220500,0.010812,0.24867,3546.26,2841.28,7180.72,train
A-ni6bLwLzs_0.wav,22050,6.787,149648,0.064619,0.246435,3538.22,2638.43,6689.84,train
ni9H-RxYmeg_30.wav,22050,10.0,220500,0.009988,0.093007,1441.2,1421.33,2560.75,train
WP8lfOhqBBs_150.wav,22050,10.0,220500,0.029063,0.171912,2970.63,2882.46,6567.13,train
6yq1ah9scps_290.wav,22050,10.0,220500,0.040244,0.117585,2400.93,2619.3,5430.89,train
R9koA7CH7k8_30.wav,22050,10.0,220500,0.050639,0.091187,2410.0,2690.39,5621.42,train
JJxH43kKous_25.wav,22050,9.04,199342,0.158013,0.043273,1518.16,2365.17,3324.09,train
168Qw-3stDo_14.wav,22050,9.824,216612,0.180921,0.242435,3281.36,2123.74,5612.24,train
AkbeMorZff8_30.wav,22050,10.0,220500,0.141329,0.018959,757.4,950.39,1417.79,train
6o0mZVMfKss_140.wav,22050,10.0,220500,0.069591,0.1744,2831.39,2267.18,5462.31,train
7dA7tNo5two_30.wav,22050,10.0,220500,0.309893,0.111888,1814.77,1443.14,3481.08,train
6l977AV8L2I_10.wav,22050,10.0,220500,0.163631,0.074539,1177.27,977.09,1974.88,train
O4uiKJvt07s_4.wav,22050,9.189,202616,0.139747,0.054798,1467.4,1842.42,3005.43,train
n27YJJTt9-c_30.wav,22050,10.0,220500,0.062105,0.494477,5638.68,3326.84,9412.03,train
22GvWOos0bA_60.wav,22050,10.0,220500,0.070988,0.186598,2773.58,2133.41,5256.77,train
a_RcFzOh86w_22.wav,22050,9.649,212756,0.062295,0.306754,4030.19,2651.48,7095.66,train
g7hqtBwMv9s_10.wav,22050,10.0,220500,0.072126,0.187565,2920.16,2309.96,5202.54,train
8bH69OoqJJM_20.wav,22050,10.0,220500,0.055667,0.222131,2090.21,1338.95,3625.1,train
wqBbmd5Hdug_400.wav,22050,10.0,220500,0.060025,0.09485,1562.15,1648.12,2786.78,train
-62RXhX5GZk_30.wav,22050,10.0,220500,0.094925,0.023638,765.34,1137.7,1708.19,train
Boo5sCyajdU_30.wav,22050,10.0,220500,0.053616,0.136049,2491.18,2443.7,5133.65,train
3gTLgu_tzBk_10.wav,22050,10.0,220500,0.041143,0.273669,2822.78,1630.1,4695.26,train
1hqGdxOZdhg_30.wav,22050,10.0,220500,0.271995,0.124232,1606.72,1079.2,2746.88,train
VnPHtStWZSQ_30.wav,22050,10.0,220500,0.070066,0.089845,1950.89,2001.61,3850.5,train
p9XHZZbzywA_30.wav,22050,10.0,220500,0.014925,0.08209,1851.66,2081.78,3797.36,train
aXS2iHSQE6g_10.wav,22050,10.0,220500,0.091507,0.160028,2601.2,2004.52,4597.86,train
o4pxsprVLGg_10.wav,22050,10.0,220500,0.005958,0.093012,2068.42,2279.22,4380.13,train
PqW1Gj_Aef4_10.wav,22050,10.0,220500,0.044759,0.111346,2512.11,2843.37,5761.31,train
VBN_Nd1O4iA_30.wav,22050,10.0,220500,0.045837,0.208953,2584.44,1699.47,4420.08,train
1XMVyJIHSEQ_30.wav,22050,10.0,220500,0.082517,0.068128,1246.55,1341.45,2344.0,train
dxXBVPlfUjg_30.wav,22050,10.0,220500,0.159062,0.125074,2331.52,2383.08,4691.67,train
0eNQpveEhdk_440.wav,22050,10.0,220500,0.041938,0.134455,2179.34,2001.9,3963.43,train
-dvcjt3JcC4_150.wav,22050,10.0,220500,0.043502,0.441575,5257.99,2340.62,7674.64,train
RySRqm8gs84_2.wav,22050,9.865,217532,0.12991,0.056653,1578.41,2107.35,3283.21,train
EEcCRALO1FI_210.wav,22050,10.0,220500,0.046569,0.137357,2527.78,2302.31,5075.19,train
oeeaS4HzaW8_30.wav,22050,10.0,220500,0.362164,0.075753,1369.76,1415.79,2393.83,train
H9nuznBCm3A_30.wav,22050,10.0,220500,0.012577,0.043778,1614.83,2478.18,3833.13,train
ZKQkeXjdEzI_30.wav,22050,10.0,220500,0.013871,0.133845,2275.95,2105.92,4250.53,train
qmDNjcLU6M0_150.wav,22050,10.0,220500,0.177105,0.047701,1167.07,1633.59,2258.81,train
8YdA3o-Rb14_24.wav,22050,10.0,220500,0.008895,0.090521,1446.82,1150.9,2843.33,train
RTJV02wyJXg_110.wav,22050,10.0,220500,0.059077,0.269178,3661.22,2825.29,6968.94,train
hvPX-KsGW_M_30.wav,22050,10.0,220500,0.012206,0.258994,3220.15,2392.86,6040.56,train
MqkVHY5hUoY_30.wav,22050,10.0,220500,0.476051,0.148772,2329.22,2041.01,4305.97,train
BiN0ccbcKRw_10.wav,22050,10.0,220500,0.055734,0.293113,4271.6,3065.92,7843.26,train
NOVne3-PB1M_60.wav,22050,10.0,220500,0.14816,0.265841,3821.19,2939.21,7502.87,train
ikSoXxC79lI_40.wav,22050,10.0,220500,0.219464,0.063052,1274.04,1357.54,2517.11,train
CNOvFPUSlG4_340.wav,22050,10.0,220500,0.041878,0.101598,1438.54,989.2,2652.23,train
-RYQN6bHb-E_40.wav,22050,10.0,220500,0.225127,0.184711,2556.5,1923.96,4291.5,train
Y4jkW3o_1bk_30.wav,22050,10.0,220500,0.097527,0.123384,2018.34,1715.04,3256.19,train
4u9VlBM4UqI_0.wav,22050,10.0,220500,0.024303,0.137398,2736.7,2343.01,5890.21,train
y8WEkH1-l3k_90.wav,22050,10.0,220500,0.044722,0.099214,2042.57,2192.68,4928.41,train
E24A_PkTC3o_550.wav,22050,10.0,220500,0.037409,0.152881,2491.47,2269.31,4872.57,train
pQESzWQQDgs_30.wav,22050,10.0,220500,0.005019,0.119072,1917.09,1855.55,3861.41,train
8esXoVoPbPY_9.wav,22050,9.106,200798,0.125141,0.112024,1760.73,1454.98,3378.17,train
BzOZ1HvCQ2o_30.wav,22050,10.0,220500,0.260992,0.130031,2473.13,2189.93,4800.48,train
a_VQY-v513M_30.wav,22050,10.0,220500,0.214161,0.047666,1657.45,2386.38,3538.34,train
5Pxa4AcB5Fc_0.wav,22050,8.707,192000,0.180432,0.161918,2278.96,1887.98,3994.09,train
m6F6lG-fBm0_10.wav,22050,10.0,220500,0.150773,0.045118,991.36,1450.46,1754.86,train
8SpTBpAc5kw_30.wav,22050,10.0,220500,0.068721,0.099719,1609.4,1606.57,2701.87,train
oc5RrBbf8RU_60.wav,22050,10.0,220500,0.03014,0.136056,2608.06,2344.48,5114.04,train
KBCNpSijzrA_0.wav,22050,10.0,220500,0.178263,0.159713,1932.47,1318.61,3096.08,train
FDmZqzciD0g_150.wav,22050,10.0,220500,0.06607,0.329434,4285.1,2746.25,7410.12,train
7ajykNcOuWk_30.wav,22050,10.0,220500,0.030611,0.116172,2180.75,2254.09,4476.76,train
1JkwRZdcu7g_30.wav,22050,10.0,220500,0.404331,0.050885,1878.64,2318.3,4138.37,train
killLXKrh9E_160.wav,22050,10.0,220500,0.033499,0.317384,3822.9,2694.29,6851.21,train
XcxZMWGBI3s_0.wav,22050,10.0,220500,0.053194,0.220283,3323.23,2523.17,6107.19,train
il-E3RCDwE4_20.wav,22050,9.884,217944,0.145305,0.106507,2195.98,2364.03,4427.58,train
pFb6irfQtEU_220.wav,22050,10.0,220500,0.013991,0.352793,3784.93,1160.8,4581.65,train
pQFfWGhT_6M_0.wav,22050,10.0,220500,0.143993,0.137125,1943.47,1501.14,3621.38,train
8FkeGjySMCo_30.wav,22050,10.0,220500,0.034863,0.129586,1819.05,1620.65,2609.39,train
mmUQadFZ5FI_90.wav,22050,10.0,220500,0.113239,0.135358,2222.38,2093.68,3923.06,train
InM49DqdUko_20.wav,22050,9.907,218456,0.197613,0.083357,1290.07,1395.61,2064.89,train
_WHYOEei_5I_0.wav,22050,10.0,220500,0.127151,0.089409,2336.37,2749.92,5456.62,train
kmfR0z6MTzY_250.wav,22050,10.0,220500,0.010961,0.207725,3970.15,2894.17,7559.35,train
__OnCHIM4IM_380.wav,22050,10.0,220500,0.083259,0.031809,855.69,1401.9,1423.34,train
-v8F9YUEYQ8_80.wav,22050,10.0,220500,0.0106,0.218928,3506.72,2808.69,6879.96,train
k3gPUWB1xLM_30.wav,22050,10.0,220500,0.197704,0.170653,2468.86,2094.46,4577.63,train
TQG0Aks0Aoo_10.wav,22050,10.0,220500,0.070803,0.158532,3123.01,2902.14,6594.31,train
MT8_AcvRGQE_30.wav,22050,10.0,220500,0.225431,0.185082,3168.88,2730.21,6476.9,train
zX_a4Jkrd78_20.wav,22050,10.0,220500,0.03416,0.012071,1468.25,1595.77,3508.71,train
zc4mnul2dNg_3.wav,22050,9.615,212010,0.002248,0.244981,3519.83,2580.65,6422.06,train
a5Bg2ChYz4w_160.wav,22050,10.0,220500,0.566545,0.099446,1607.39,1446.97,2865.71,train
jvgWxDGYF_M_30.wav,22050,10.0,220500,0.074416,0.083467,1256.39,1140.0,2640.96,train
4dHp594dHvE_30.wav,22050,10.0,220500,0.007324,0.108294,2267.82,2481.17,4772.25,train
99n1vRT16a4_30.wav,22050,10.0,220500,0.582545,0.174242,2450.42,1818.62,4250.26,train
SR8JlAXuB4w_40.wav,22050,10.0,220500,0.193727,0.205773,3369.22,2712.76,6245.7,train
lxeRpfHUaFE_20.wav,22050,10.0,220500,0.079371,0.229245,4272.78,3218.92,8049.82,train
uW52abJQsdI_30.wav,22050,10.0,220500,0.010634,0.196793,2124.4,995.01,2918.57,train
yB4XQ81oqsQ_0.wav,22050,10.0,220500,0.099374,0.249545,3731.34,2635.37,6762.18,train
PbzJKDe2dOk_30.wav,22050,10.0,220500,0.034351,0.122709,2426.14,2304.42,4772.23,train
uBDauYUicyU_0.wav,22050,10.0,220500,0.429545,0.093267,1845.63,1856.58,3513.86,train
5DJHZt6OW8Y_30.wav,22050,10.0,220500,0.002149,0.071945,1980.19,2480.53,4598.44,train
1KOjkYCQ0R8_20.wav,22050,9.484,209127,0.251873,0.013739,924.63,1668.7,1836.82,train
wQyi2q71FCc_270.wav,22050,10.0,220500,0.118846,0.134914,2395.78,2120.3,4423.65,train
1xNifWmEwPE_30.wav,22050,10.0,220500,0.071769,0.175765,2983.78,2624.94,5871.84,train
